Date,Volume,SMA_20,EMA_20,MACD,Signal_Line,RSI,%K,%D,BB_Mid,BB_Upper,BB_Lower,Std_Dev_20,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,+DI,-DI,ADX,Fib_23.6,Fib_38.2,Fib_61.8,sec_sentiment_score,news_sentiment_score
2020-09-28,5843200,148.0865005493164,147.4645607937747,-1.0676865344243538,-0.7644595338620948,49.60129144257056,52.82329790545649,29.20455893034494,148.0865005493164,153.4937591007899,142.67924199784292,2.7036292757367475,146.51000213623047,149.21500396728516,148.39500045776367,144.34500122070312,138.5,13.77705376759772,15.479851175490802,13.786481886288724,146.48032556152344,147.8848448486328,150.15516369628907,0.496448682572435,0.0
2020-09-29,6768600,147.7690002441406,147.4260309618527,-0.9599694496967857,-0.803561517029033,41.96100916365502,57.34404214753479,45.52632966857317,147.7690002441406,152.57208057317746,142.96591991510377,2.4015401645184227,146.30500030517578,149.21500396728516,149.40749740600586,145.33499908447266,139.39999389648438,14.518727304181736,12.9961653842436,13.584389643425258,146.48032556152344,147.8848448486328,150.15516369628907,0.4945167901667109,0.6597
2020-09-30,8487700,147.6370002746582,147.56450466861077,-0.7194501301042067,-0.7867392396440678,56.375416037055686,93.96401126144796,68.04378377147975,147.6370002746582,152.14188249922807,143.1321180500883,2.2524411122849375,146.34500122070312,149.21500396728516,149.6875,145.33499908447266,139.75999450683594,19.637426278087457,13.12823139073064,14.19051128516505,146.48032556152344,147.8848448486328,150.15516369628907,0.4926339700672253,0.0
2020-10-01,6457800,147.3115005493164,147.5412192072401,-0.647254455552229,-0.7588422828257001,48.57499409123138,62.57564174595426,71.29456505164566,147.3115005493164,150.7458331865812,143.87716791205162,1.717166318632393,146.34500122070312,149.21500396728516,149.6974983215332,145.33499908447266,142.25,18.9654851410772,12.387238617009565,14.283296769352107,145.5056444091797,146.30718298339843,147.60282067871094,0.49080591132251494,-0.4404
2020-10-02,5485600,147.14600067138673,147.4172940916138,-0.6694687659383476,-0.7409675794482297,43.66365370110881,40.8451612308996,65.79493807943393,147.14600067138673,150.44237658125766,143.8496247615158,1.6481879549354712,146.53499603271484,149.21500396728516,149.70999908447266,145.33499908447266,146.0800018310547,18.528084471878756,8.525518271622609,14.487490898720162,145.5056444091797,146.30718298339843,147.60282067871094,0.4889971403119837,0.0
2020-10-05,4992800,147.12800064086915,147.4946942474162,-0.5204982067643584,-0.6968737049114555,48.17678300455235,80.88531928415506,61.43537408700297,147.12800064086915,150.3949769972027,143.8610242845356,1.6334881781667667,146.53499603271484,149.21500396728516,149.87249755859375,145.33499908447266,148.27999877929688,15.666380440186197,10.080523992677042,15.746183139755802,145.5056444091797,146.30718298339843,147.60282067871094,0.48152066003766403,0.2263
2020-10-06,5118200,147.07800064086913,147.37710379593236,-0.5550028722338141,-0.6684995383759272,44.53523359307602,41.24735580096588,54.32594543867351,147.07800064086913,150.36700628820768,143.7889949935306,1.6445028236692665,146.53499603271484,149.21500396728516,149.98250198364258,145.36000061035156,147.8000030517578,15.840038980980943,9.817794030149257,17.131740780857896,145.5056444091797,146.30718298339843,147.60282067871094,0.4775408209777834,0.0
2020-10-07,5603100,146.98700103759765,147.42499913754,-0.4464800260452648,-0.6240956359097948,51.77768455927131,73.84323008292577,65.32530172268223,146.98700103759765,150.0644616728198,143.9095404023755,1.5387303176110694,146.80999755859375,149.21500396728516,150.52000045776367,145.70999908447266,148.3000030517578,15.904430906049441,9.857704705766052,17.75255674357006,145.3829234008789,146.10854135131837,147.28145803833007,0.4724149974899168,0.743
2020-10-08,4413500,147.08600082397462,147.56452297107413,-0.2757975502691181,-0.5544360187816595,49.23565234387882,100.0,71.69686196129722,147.08600082397462,150.27828045143096,143.89372119651827,1.5961398137281706,147.8300018310547,149.21500396728516,150.57749938964844,145.70999908447266,149.89999389648438,13.83314091992675,16.129856088736283,16.735644180228284,145.3829234008789,146.10854135131837,147.28145803833007,0.46590190260780395,0.9287
2020-10-09,5054100,147.24550094604493,147.88885423294354,0.02699710018401902,-0.4381493949885238,67.29521124025084,100.0,91.28107669430858,147.24550094604493,150.87289972218372,143.61810216990614,1.8136993880693892,148.6449966430664,149.21500396728516,150.50249862670898,145.70999908447266,150.85000610351562,20.05834428922301,17.839381236893587,16.21522874998878,145.80536541748046,146.79232461547852,148.3876833190918,0.4577602493651858,0.13449999999999995
2020-10-12,7273200,147.42000045776368,148.26515348103374,0.3333230368083093,-0.2838549086291572,72.50734807599689,100.0,100.0,147.42000045776368,151.56934558317406,143.2706553323533,2.0746725627051834,149.4749984741211,148.0500030517578,150.8000030517578,146.24500274658203,149.35000610351562,24.51850792720689,15.377965575378202,17.79048165375898,146.01068426513672,147.12466275024414,148.92534030151367,0.4211510698117018,-0.6597
2020-10-13,11057600,147.39350051879882,148.27418654096877,0.291916940094211,-0.16870053888448355,59.70296723061246,51.464482339596465,83.82149411319882,147.39350051879882,151.5099557413931,143.27704529620453,2.0582276112971356,149.4749984741211,148.0500030517578,150.50750350952148,146.24500274658203,147.3699951171875,17.82092131021201,15.061922290950783,16.78564359551608,146.01068426513672,147.12466275024414,148.92534030151367,0.4040823134644653,-0.4215
2020-10-14,7706400,147.37850112915038,148.25759792787798,0.2354092747148684,-0.08787857616461317,58.47753005182559,39.48228694458436,63.64892309472693,147.37850112915038,151.48167932445028,143.27532293385048,2.0515890976499556,149.4749984741211,148.0500030517578,150.91500091552734,146.24500274658203,147.13999938964844,17.9574242622315,15.177292131825663,16.58927512776885,146.01068426513672,147.12466275024414,148.92534030151367,0.38439383385444703,-0.5719
