,Close
124,153.63999938964844
125,153.41000366210938
126,151.52000427246094
127,153.8300018310547
128,149.5500030517578
129,148.58999633789062
130,147.25999450683594
131,149.6999969482422
132,146.91000366210938
133,147.77999877929688
134,148.35000610351562
135,148.88999938964844
136,148.39999389648438
137,147.1699981689453
138,149.17999267578125
139,145.10000610351562
140,144.2100067138672
141,144.44000244140625
142,144.6699981689453
143,145.66000366210938
144,147.11000061035156
145,147.05999755859375
146,148.8800048828125
147,147.32000732421875
148,146.24000549316406
149,148.22999572753906
150,146.25999450683594
151,147.8800048828125
152,148.88999938964844
153,150.97000122070312
154,151.83999633789062
155,148.36000061035156
156,148.10000610351562
157,147.19000244140625
158,148.10000610351562
159,144.32000732421875
160,144.5500030517578
161,143.92999267578125
162,145.0800018310547
163,145.24000549316406
164,143.97000122070312
165,143.14999389648438
166,138.36000061035156
167,137.19000244140625
168,137.11000061035156
169,138.69000244140625
170,138.5
171,139.39999389648438
172,139.75999450683594
173,142.25
174,146.0800018310547
175,148.27999877929688
176,147.8000030517578
177,148.3000030517578
178,149.89999389648438
179,150.85000610351562
180,149.35000610351562
181,147.3699951171875
182,147.13999938964844
183,146.36000061035156
184,143.8699951171875
185,143.8699951171875
186,143.67999267578125
187,144.0
188,144.67999267578125
189,147.4499969482422
190,148.13999938964844
191,149.0
192,150.27000427246094
193,148.97000122070312
194,151.5500030517578
195,153.10000610351562
196,152.25
197,152.9499969482422
198,149.07000732421875
199,150.57000732421875
200,149.6699981689453
201,153.6199951171875
202,154.50999450683594
203,153.02000427246094
204,152.72000122070312
205,151.94000244140625
206,152.47000122070312
207,153.19000244140625
208,154.13999938964844
209,156.0500030517578
210,157.3800048828125
211,156.5
212,158.33999633789062
213,159.8300018310547
214,160.3699951171875
215,160.0399932861328
216,159.3699951171875
217,158.1300048828125
218,157.88999938964844
219,160.64999389648438
220,160.3000030517578
221,162.77999877929688
222,162.3800048828125
223,161.72999572753906
224,163.5500030517578
225,165.97999572753906
226,170.47999572753906
227,167.8800048828125
228,169.16000366210938
229,163.1300048828125
230,162.7100067138672
231,161.25
232,160.5
233,161.99000549316406
234,164.4499969482422
235,164.9199981689453
236,166.27000427246094
237,166.80999755859375
238,166.05999755859375
239,166.5800018310547
240,165.07000732421875
241,165.66000366210938
242,165.74000549316406
243,162.97999572753906
244,161.8699951171875
245,160.44000244140625
246,162.58999633789062
247,162.75999450683594
248,158.4600067138672
249,159.32000732421875
250,159.02000427246094
251,156.22000122070312
252,153.07000732421875
253,156.10000610351562
254,157.39999389648438
255,157.6999969482422
256,159.14999389648438
257,159.13999938964844
258,159.60000610351562
259,160.4199981689453
260,161.3699951171875
261,160.77000427246094
262,160.47000122070312
263,160.0399932861328
264,160.5
265,160.35000610351562
266,161.91000366210938
267,161.97000122070312
268,164.92999267578125
269,166.0399932861328
270,165.00999450683594
271,164.35000610351562
272,162.8300018310547
273,163.42999267578125
274,163.38999938964844
275,163.61000061035156
276,162.97000122070312
277,161.25
278,161.63999938964844
279,159.47999572753906
280,159.9199981689453
281,160.38999938964844
282,162.24000549316406
283,162.69000244140625
284,166.47999572753906
285,166.58999633789062
286,165.17999267578125
287,165.52000427246094
288,164.1199951171875
289,163.17999267578125
290,161.97999572753906
291,164.1999969482422
292,162.72999572753906
293,165.2100067138672
294,167.77000427246094
295,167.07000732421875
296,167.74000549316406
297,168.5
298,170.27000427246094
299,168.8800048828125
300,168.1999969482422
301,169.9600067138672
302,170.22000122070312
303,170.38999938964844
304,170.4499969482422
305,170.0800018310547
306,171.07000732421875
307,170.9600067138672
308,170.5500030517578
309,170.0800018310547
310,169.07000732421875
311,168.80999755859375
312,169.25
313,165.52999877929688
314,166.1999969482422
315,166.0399932861328
316,165.97000122070312
317,164.83999633789062
318,163.38999938964844
319,165.58999633789062
320,167.0800018310547
321,164.9600067138672
322,165.3699951171875
323,164.49000549316406
324,164.42999267578125
325,165.22000122070312
326,161.97999572753906
327,163.83999633789062
328,163.6199951171875
329,162.6300048828125
330,163.3699951171875
331,164.2100067138672
332,164.02000427246094
333,164.02999877929688
334,164.74000549316406
335,165.9600067138672
336,168.97999572753906
337,167.97000122070312
338,169.41000366210938
339,169.0800018310547
340,169.75
341,169.47999572753906
342,169.27000427246094
343,170.4199981689453
344,168.3699951171875
345,168.10000610351562
346,166.8800048828125
347,168.4499969482422
348,169.49000549316406
349,169.97999572753906
350,171.7899932861328
351,171.8699951171875
352,172.66000366210938
353,172.17999267578125
354,172.17999267578125
355,172.1999969482422
356,172.27000427246094
357,174.38999938964844
358,173.36000061035156
359,173.69000244140625
360,173.11000061035156
361,173.7100067138672
362,173.77000427246094
363,173.8000030517578
364,175.1999969482422
365,176.25
366,177.83999633789062
367,179.47000122070312
368,177.19000244140625
369,178.57000732421875
370,179.44000244140625
371,177.61000061035156
372,175.38999938964844
373,174.22999572753906
374,173.3000030517578
375,172.92999267578125
376,173.66000366210938
377,173.1300048828125
378,173.74000549316406
379,174.92999267578125
380,175.0399932861328
381,172.32000732421875
382,171.89999389648438
383,168.07000732421875
384,166.97000122070312
385,165.8000030517578
386,164.8000030517578
387,165.4199981689453
388,165.22000122070312
389,164.75
390,163.80999755859375
391,164.52999877929688
392,163.92999267578125
393,164.86000061035156
394,164.36000061035156
395,163.1699981689453
396,162.80999755859375
397,164.02000427246094
398,161.5
399,160.47000122070312
400,159.22000122070312
401,159.5800018310547
402,159.91000366210938
403,161.33999633789062
404,160.92999267578125
405,160.25
406,157.69000244140625
407,159.1999969482422
408,160.11000061035156
409,161.3000030517578
410,160.1199951171875
411,163.8699951171875
412,163.77999877929688
413,163.39999389648438
414,163.72000122070312
415,164.0800018310547
416,165.75
417,163.74000549316406
418,162.85000610351562
419,162.8800048828125
420,163.02000427246094
421,165.58999633789062
422,165.05999755859375
423,164.60000610351562
424,163.42999267578125
425,162.8699951171875
426,162.50999450683594
427,164.27000427246094
428,163.05999755859375
429,165.00999450683594
430,163.52000427246094
431,162.6699981689453
432,163.27999877929688
433,162.39999389648438
434,162.88999938964844
435,159.6999969482422
436,160.69000244140625
437,160.24000549316406
438,159.1999969482422
439,159.75
440,155.92999267578125
441,158.0800018310547
442,157.08999633789062
443,159.3800048828125
444,162.94000244140625
445,163.36000061035156
446,164.33999633789062
447,165.89999389648438
448,165.49000549316406
449,168.4499969482422
450,170.2899932861328
451,171.13999938964844
452,173.00999450683594
453,168.22999572753906
454,167.75
455,167.2100067138672
456,167.92999267578125
457,168.25
458,169.6699981689453
459,170.35000610351562
460,171.5500030517578
461,172.30999755859375
462,171.07000732421875
463,171.5399932861328
464,171.0800018310547
465,172.22000122070312
466,171.6300048828125
467,173.9499969482422
468,173.08999633789062
469,171.25
470,169.7899932861328
471,168.75999450683594
472,167.83999633789062
473,167.10000610351562
474,166.5800018310547
475,165.25
476,164.8699951171875
477,162.97000122070312
478,167.6300048828125
479,168.3800048828125
480,170.58999633789062
481,171.7899932861328
482,172.2899932861328
483,170.8800048828125
484,172.77000427246094
485,172.75999450683594
486,171.6300048828125
487,171.05999755859375
488,171.50999450683594
489,171.49000549316406
490,169.4199981689453
491,167.7100067138672
492,165.60000610351562
493,167.30999755859375
494,167.2100067138672
495,166.19000244140625
496,163.36000061035156
497,161.13999938964844
498,161.22000122070312
499,158.13999938964844
500,166.0
501,164.57000732421875
502,164.0
503,166.0399932861328
504,168.47999572753906
505,169.47999572753906
506,172.2100067138672
507,168.72000122070312
508,169.36000061035156
509,169.66000366210938
510,169.35000610351562
511,171.69000244140625
512,176.13999938964844
513,174.52000427246094
514,176.8000030517578
515,174.83999633789062
516,175.8300018310547
517,175.0
518,174.33999633789062
519,175.24000549316406
520,176.9199981689453
521,177.8300018310547
522,177.74000549316406
523,179.58999633789062
524,177.22999572753906
525,178.19000244140625
526,176.47000122070312
527,177.61000061035156
528,182.22999572753906
529,181.75999450683594
530,182.1199951171875
531,179.83999633789062
532,179.89999389648438
533,180.66000366210938
534,179.89999389648438
535,177.66000366210938
536,183.0800018310547
537,183.88999938964844
538,183.36000061035156
539,181.5399932861328
540,186.00999450683594
541,184.67999267578125
542,182.10000610351562
543,183.4600067138672
544,180.4600067138672
545,178.63999938964844
546,178.2899932861328
547,180.1999969482422
548,176.75999450683594
549,176.3699951171875
550,177.3300018310547
551,177.08999633789062
552,176.1300048828125
553,177.8699951171875
554,176.85000610351562
555,178.0800018310547
556,178.82000732421875
557,175.5
558,173.94000244140625
559,176.97999572753906
560,179.44000244140625
561,181.39999389648438
562,179.6199951171875
563,179.4600067138672
564,181.08999633789062
565,179.52999877929688
566,177.7100067138672
567,177.14999389648438
568,176.4199981689453
569,176.39999389648438
570,178.33999633789062
571,177.27999877929688
572,173.7100067138672
573,172.5500030517578
574,170.80999755859375
575,168.19000244140625
576,169.99000549316406
577,170.0800018310547
578,169.4600067138672
579,173.00999450683594
580,175.74000549316406
581,179.66000366210938
582,182.2899932861328
583,182.1199951171875
584,176.94000244140625
585,176.99000549316406
586,177.50999450683594
587,179.52000427246094
588,178.13999938964844
589,178.3000030517578
590,178.5
591,178.27999877929688
592,178.35000610351562
593,175.85000610351562
594,175.44000244140625
595,175.67999267578125
596,178.22999572753906
597,174.22999572753906
598,171.69000244140625
599,170.7100067138672
600,171.30999755859375
601,172.1199951171875
602,172.4600067138672
603,173.67999267578125
604,173.1999969482422
605,174.1999969482422
606,174.52000427246094
607,173.91000366210938
608,172.9199981689453
609,174.58999633789062
610,171.7899932861328
611,171.11000061035156
612,170.1999969482422
613,170.17999267578125
614,170.6699981689453
615,167.13999938964844
616,165.3000030517578
617,166.08999633789062
618,167.57000732421875
619,167.5800018310547
620,166.77000427246094
621,169.30999755859375
622,167.58999633789062
623,166.1300048828125
624,165.5800018310547
625,167.1300048828125
626,164.27000427246094
627,163.0
628,162.42999267578125
629,161.33999633789062
630,165.33999633789062
631,162.74000549316406
632,163.17999267578125
633,164.07000732421875
634,165.38999938964844
635,165.7100067138672
636,165.63999938964844
637,161.3300018310547
638,164.66000366210938
639,165.0800018310547
640,167.60000610351562
641,166.27999877929688
642,164.97000122070312
643,163.27999877929688
644,166.17999267578125
645,166.72000122070312
646,165.6999969482422
647,164.94000244140625
648,166.36000061035156
649,164.52999877929688
650,163.36000061035156
651,163.1999969482422
652,165.6199951171875
653,165.11000061035156
654,161.91000366210938
655,160.1999969482422
656,160.41000366210938
657,162.72999572753906
658,162.69000244140625
659,165.14999389648438
660,164.4600067138672
661,166.58999633789062
662,166.00999450683594
663,164.69000244140625
664,165.11000061035156
665,168.7100067138672
666,170.97999572753906
667,170.7100067138672
668,172.2100067138672
669,172.30999755859375
670,174.8699951171875
671,173.97000122070312
672,173.08999633789062
673,170.42999267578125
674,170.72000122070312
675,171.47999572753906
676,172.97999572753906
677,173.83999633789062
678,172.4499969482422
679,174.47000122070312
680,169.25
681,171.91000366210938
682,172.38999938964844
683,173.4600067138672
684,174.86000061035156
685,176.1999969482422
686,175.97000122070312
687,176.82000732421875
688,177.00999450683594
689,177.24000549316406
690,177.3300018310547
691,176.08999633789062
692,178.0
