,Date,Close,Label,SMA_20,EMA_20,MACD,Signal_Line,High_20,Low_20,Fib_23.6,Fib_38.2,Fib_61.8,%K,%D,BB_Mid,BB_Upper,BB_Lower,RSI,Std_Dev_20
32,2019-12-27 00:00:00-05:00,127.89067840576172,0,124.57473678588867,124.83181738348995,2.5452441190069806,2.3940672603746105,128.49610900878906,120.3532485961914,122.27496365356446,123.46382127380372,125.38553633117675,89.30263218201772,90.8109500987386,124.57473678588867,130.04134302348024,119.10813054829711,81.5512692927803,2.733303118795783
33,2019-12-30 00:00:00-05:00,127.4958267211914,1,124.91738815307617,125.08553255850913,2.445548314231658,2.40436347114602,128.49610900878906,120.3532485961914,122.27496365356446,123.46382127380372,125.38553633117675,82.32598831519326,87.39039315124018,124.91738815307617,130.20237001895407,119.63240628719826,77.14955114100776,2.642490932938953
34,2019-12-31 00:00:00-05:00,127.99591827392578,0,125.29074783325196,125.36271215045358,2.3794629122556614,2.3993833593679486,128.49610900878906,120.3532485961914,122.27496365356446,123.46382127380372,125.38553633117675,89.55971858169764,87.06277969296953,125.29074783325196,130.3191187069812,120.26237695952273,83.0338781200511,2.514185436864612
35,2020-01-02 00:00:00-05:00,128.08377075195312,-1,125.67727394104004,125.62186058869163,2.3075783885871175,2.3810223652117823,128.49610900878906,122.30123901367188,123.76322833251953,124.66767935180664,126.1296686706543,90.78589122625763,87.55719937438285,125.67727394104004,130.27785672966655,121.07669115241355,81.14910338239768,2.300291394313249
36,2020-01-03 00:00:00-05:00,126.60079956054688,0,125.89225196838379,125.71509287172546,2.106661719292049,2.3261502360278357,128.49610900878906,122.45915985107422,123.88387985229492,124.7652744293213,126.18999443054199,57.311993511447625,79.21920110646762,125.89225196838379,130.2224749156171,121.56202902115047,65.73876082073261,2.1651114736166615
37,2020-01-06 00:00:00-05:00,126.44287872314452,1,126.0914379119873,125.78440580995584,1.912643159803224,2.2434488207829135,128.49610900878906,122.83648681640624,124.17215765380858,124.99846249389648,126.33413333129883,49.678009267050015,65.92529800158509,126.0914379119873,130.11217399817284,122.07070182580176,64.34590081087683,2.010368043092771
38,2020-01-07 00:00:00-05:00,127.21502685546876,-1,126.29325332641602,125.92065543333803,1.8004336760608766,2.154845791838506,128.49610900878906,122.83648681640624,124.17215765380858,124.99846249389648,126.33413333129883,55.07702350568028,54.02234209472598,126.29325332641602,130.09779196241104,122.48871469042099,66.03012344039192,1.9022693179975148
39,2020-01-08 00:00:00-05:00,127.19749450683594,1,126.48892822265626,126.04225915462354,1.6906039082685567,2.0619974151245164,128.49610900878906,122.83648681640624,124.17215765380858,124.99846249389648,126.33413333129883,54.46222664547784,53.07241980606938,126.48892822265626,130.03561519455639,122.94224125075611,58.536699159250354,1.7733434859500699
40,2020-01-09 00:00:00-05:00,127.57483673095705,-1,126.7258457183838,126.18821892379816,1.6153901774976873,1.9726759675991508,128.49610900878906,123.70513916015624,124.83580804443358,125.53528964233398,126.66595852661132,55.13059181557838,54.8899473222455,126.7258457183838,129.85353079913716,123.59816063763044,63.31741391778673,1.5638425403766765
41,2020-01-10 00:00:00-05:00,127.28522491455078,1,126.90485000610352,126.29269568482222,1.5149500990607834,1.8811307938914774,128.49610900878906,124.02103424072266,125.07715188598632,125.73051280212403,126.7866304473877,41.02541236098302,50.20607694067974,126.90485000610352,129.69633527778194,124.11336473442509,47.744919070220305,1.3957426358392102
42,2020-01-13 00:00:00-05:00,127.8467788696289,0,127.09613723754883,126.44070360718476,1.4637896682225886,1.7976625687576997,128.49610900878906,124.0561981201172,125.10401708984377,125.75224407958986,126.8000630493164,68.37519182821133,54.843732001590915,127.09613723754883,129.5607445243612,124.63152995073645,47.16963076077584,1.2323036434061874
43,2020-01-14 00:00:00-05:00,128.56634521484375,0,127.32164459228515,126.64314566505705,1.4644266497400338,1.7310153849541665,128.56634521484375,124.41592407226562,125.39542346191406,126.00138494873048,126.9808843383789,100.0,69.80020139639812,127.32164459228515,129.41202775733802,125.23126142723228,50.58855118976076,1.045191582526437
44,2020-01-15 00:00:00-05:00,128.9962615966797,0,127.55066146850587,126.86725194425921,1.4825324104515545,1.6813187900536442,128.9962615966797,125.64437866210938,126.43542303466796,126.92479794311524,127.71584231567383,100.0,89.45839727607044,127.55066146850587,129.2716305479287,125.82969238908302,57.96421591509476,0.8604845397114224
45,2020-01-16 00:00:00-05:00,130.04049682617188,0,127.75423469543458,127.1694657425366,1.5631236952938394,1.6576797711016833,130.04049682617188,125.64437866210938,126.68186254882812,127.32369580078125,128.3611796875,100.0,100.0,127.75423469543458,129.64254372938143,125.86592566148772,65.05728865727653,0.944154516973429
46,2020-01-17 00:00:00-05:00,130.8916015625,0,128.0165958404541,127.5239548682474,1.6763460348027905,1.661413023841905,130.8916015625,126.44287872314452,127.49277731323241,128.1422908477783,129.1921894378662,100.0,100.0,128.0165958404541,130.11682330960758,125.91636837130063,69.5202335259861,1.050113734576734
47,2020-01-21 00:00:00-05:00,130.97933959960938,-1,128.18857803344727,127.85303912837712,1.752948383135589,1.6797200957006417,130.97933959960938,126.44287872314452,127.51348348999022,128.17580677795408,129.2464115447998,100.0,100.0,128.18857803344727,130.6556622974749,125.72149376941964,73.60236214366992,1.233542132013816
48,2020-01-22 00:00:00-05:00,130.0843505859375,1,128.28466110229493,128.0655449814781,1.7215927132670998,1.6880946192139334,130.97933959960938,126.44287872314452,127.51348348999022,128.17580677795408,129.2464115447998,80.27120616613108,93.42373538871037,128.28466110229493,130.89313078291008,125.67619142167979,63.43132646462213,1.3042348403075725
49,2020-01-23 00:00:00-05:00,130.3300323486328,-1,128.3763572692871,128.28121044501665,1.6970055602430705,1.689876807419761,130.97933959960938,126.44287872314452,127.51348348999022,128.17580677795408,129.2464115447998,85.68692051671457,88.65270889428189,128.3763572692871,131.14042031343573,125.61229422513846,64.15893369651347,1.38203152207432
50,2020-01-24 00:00:00-05:00,130.14578247070312,1,128.48121490478516,128.45878873317727,1.64370503060033,1.680642452055875,130.97933959960938,126.44287872314452,127.51348348999022,128.17580677795408,129.2464115447998,81.62538702293806,82.5278379019279,128.48121490478516,131.35005913130743,125.61237067826289,76.71994000998266,1.4344221132611386
51,2020-01-27 00:00:00-05:00,130.52308654785156,0,128.60932655334472,128.65538852505102,1.6133120060590045,1.6671763628565008,130.97933959960938,126.44287872314452,127.51348348999022,128.17580677795408,129.2464115447998,87.93570226793143,85.08266993586136,128.60932655334472,131.60630682956509,125.61234627712435,79.7696143428262,1.4984901381101867
52,2020-01-28 00:00:00-05:00,131.18116760253906,0,128.7738510131836,128.89593891338322,1.6236109797289373,1.6584632862309883,131.18116760253906,126.44287872314452,127.56111489868162,128.25290507507324,129.37114125061035,100.0,89.85369643028984,128.7738510131836,131.96002266253421,125.58767936383295,79.42718180603674,1.5930858246753197
53,2020-01-29 00:00:00-05:00,132.09375,-1,129.003747177124,129.20049235020386,1.6859758827751534,1.6639658055398214,132.09375,126.44287872314452,127.77648434448241,128.60151155090333,129.9351171722412,100.0,95.97856742264382,129.003747177124,132.4542044990239,125.55328985522412,82.06892278417494,1.7252286609499425
54,2020-01-30 00:00:00-05:00,131.9358367919922,0,129.20074310302735,129.46100134465988,1.7030268086509182,1.6717780061620409,132.09375,126.44287872314452,127.77648434448241,128.60151155090333,129.9351171722412,96.71597412508747,98.90532470836247,129.20074310302735,132.8529132504947,125.54857295556,79.40848105186348,1.826085073733675
55,2020-01-31 00:00:00-05:00,130.62838745117188,1,129.32797393798828,129.5721809738515,1.5926801301274622,1.6559584309551252,132.09375,126.44287872314452,127.77648434448241,128.60151155090333,129.9351171722412,65.4962912662869,87.40408846379144,129.32797393798828,132.99357318326645,125.66237469271012,69.823396942041,1.8327996226390806
56,2020-02-03 00:00:00-05:00,131.76910400390625,0,129.58638916015624,129.7814117386186,1.5790733106462653,1.6405814068933533,132.09375,126.44287872314452,127.77648434448241,128.60151155090333,129.9351171722412,90.79646323949268,84.33624287695568,129.58638916015624,133.17027126732694,126.00250705298555,71.76281940026703,1.7919410535853457
57,2020-02-04 00:00:00-05:00,133.02386474609375,0,129.91543846130372,130.09021678694958,1.650512433670002,1.6425676122486832,133.02386474609375,127.19749450683594,128.57251788330078,129.4231679382324,130.79819131469728,100.0,85.43091816859321,129.91543846130372,133.49253265795255,126.33834426465489,73.3458109434288,1.7885470983244116
58,2020-02-05 00:00:00-05:00,135.12103271484375,-1,130.31073875427245,130.5693421134157,1.8549694485470525,1.685047979508357,135.12103271484375,127.19749450683594,129.06744952392577,130.2242861022949,132.09424111938478,100.0,96.93215441316424,130.31073875427245,134.34897328239842,126.27250422614648,77.30865578383468,2.0191172640629813
59,2020-02-06 00:00:00-05:00,134.71734619140625,0,130.68673133850098,130.96439012084338,1.9618144019395345,1.7404012639945927,135.12103271484375,127.28522491455078,129.13447555541993,130.2785034942627,132.12775413513182,91.98507046691145,97.32835682230382,130.68673133850098,134.90095154825985,126.4725111287421,72.11605622420412,2.107110104879441
60,2020-02-07 00:00:00-05:00,133.2783203125,0,130.97190551757814,131.18476442481068,1.9083738890215898,1.7739957889999922,135.12103271484375,127.28522491455078,129.13447555541993,130.2785034942627,132.12775413513182,63.414161243804614,85.13307723690535,130.97190551757814,135.06976904311284,126.87404199204343,60.6918944044185,2.0489317627673547
61,2020-02-10 00:00:00-05:00,133.25201416015625,1,131.2702449798584,131.38164535198646,1.842658194223418,1.7877282700446775,135.12103271484375,127.8467788696289,129.56350277709961,130.625543838501,132.34226774597167,62.8918699482556,72.76370055299056,131.2702449798584,135.09788569497837,127.44260426473842,60.23735160369733,1.9138203575599886
62,2020-02-11 00:00:00-05:00,133.3660888671875,-1,131.54621047973632,131.5706399724818,1.779272561603733,1.7860371283564886,135.12103271484375,128.56634521484375,130.11325146484376,131.07023583984375,132.61714208984375,64.72652104840243,63.67751741348755,131.54621047973632,135.122175895468,127.97024506400464,65.9014352340647,1.7879827078658337
63,2020-02-12 00:00:00-05:00,132.5763397216797,0,131.74671020507813,131.66642090097685,1.6463349112019046,1.758096684925572,135.12103271484375,128.9962615966797,130.4417075805664,131.33592416381836,132.78137014770508,48.85296480994179,58.82378526886661,131.74671020507813,135.05915333491347,128.4342670752428,60.339194462314694,1.6562215649176748
64,2020-02-13 00:00:00-05:00,131.69886779785156,1,131.88184051513673,131.66951108163158,1.4534220696848195,1.6971617618774215,135.12103271484375,130.04049682617188,131.23950329589843,131.98126153564453,133.1802680053711,25.571879428269913,46.383788428871384,131.88184051513673,134.93196371901337,128.8317173112601,56.71965384701718,1.5250616019383174
65,2020-02-14 00:00:00-05:00,131.73399353027344,-1,131.9665153503418,131.67565226721652,1.2885183682941488,1.615433083160767,135.12103271484375,130.0843505859375,131.27300756835936,132.00836315917968,133.19702014160157,24.6092449818293,33.011363073347,131.9665153503418,134.89292362131977,129.04010707936385,55.39903228615592,1.4632041354889849
66,2020-02-18 00:00:00-05:00,130.86532592773438,0,131.9652015686035,131.598478330123,1.0753409203548188,1.5074146505995776,135.12103271484375,130.0843505859375,131.27300756835936,132.00836315917968,133.19702014160157,5.273919097918011,18.48501450267241,131.9652015686035,134.89366459184535,129.03673854536166,48.61772416989324,1.4642315116209237
67,2020-02-19 00:00:00-05:00,130.68980407714844,0,131.95072479248046,131.5119379250778,0.8820652118615442,1.382344762851971,135.12103271484375,130.0843505859375,131.27300756835936,132.00836315917968,133.19702014160157,1.3670481948171043,10.416737424854805,131.95072479248046,134.90247816511965,128.99897141984127,43.43191633650998,1.4758766863195998
68,2020-02-20 00:00:00-05:00,130.18963623046875,1,131.95598907470702,131.38600443035313,0.6806869201517429,1.2420131943119255,135.12103271484375,130.14578247070312,131.3199415283203,132.04632806396484,133.22048712158204,0.0,2.2136557642450385,131.95598907470702,134.89407129426758,129.01790685514646,42.084235427575386,1.4690411097802814
69,2020-02-21 00:00:00-05:00,131.55848693847656,-1,132.0174118041992,131.40243133588868,0.6243508572555072,1.1184807269006418,135.12103271484375,130.14578247070312,131.3199415283203,132.04632806396484,133.22048712158204,27.757871676815682,9.708306623877595,132.0174118041992,134.86225465441606,129.17256895398236,54.19292619541905,1.4224214251084177
70,2020-02-24 00:00:00-05:00,128.8474884033203,0,131.95249710083007,131.15910343754882,0.3568358153470683,0.9661517445899271,135.12103271484375,128.8474884033203,130.32804486083984,131.24398233032227,132.7245387878418,0.0,9.252623892271894,131.95249710083007,135.02713053666932,128.87786366499083,38.46266942560097,1.5373167179196237
71,2020-02-25 00:00:00-05:00,127.73482513427734,0,131.81308403015137,130.83298169438012,0.054418290220553445,0.7838050537160525,135.12103271484375,127.73482513427734,129.47797012329102,130.5563564300537,132.29950141906738,0.0,9.252623892271894,131.81308403015137,135.37487935911165,128.2512887011911,28.876756372668808,1.7808976644801293
72,2020-02-26 00:00:00-05:00,126.87825775146484,0,131.59793853759766,130.4563413188644,-0.25146883026215505,0.576750276920411,135.12103271484375,126.87825775146484,128.82355264282228,130.02699778747558,131.972292678833,0.0,0.0,131.59793853759766,135.7853324942922,127.41054458090312,13.459239893259024,2.09369697834727
73,2020-02-27 00:00:00-05:00,122.8515167236328,0,131.1358268737793,129.73207230979472,-0.8094797464758017,0.2995042722411685,135.12103271484375,122.8515167236328,125.74712249755858,127.53847183227538,130.43407760620116,0.0,0.0,131.1358268737793,136.85322222205826,125.41843152550034,10.18694201285463,2.8586976741394823
74,2020-02-28 00:00:00-05:00,118.7541046142578,1,130.47674026489258,128.68655157688644,-1.5643020314767995,-0.07325698850242514,135.12103271484375,118.7541046142578,122.61669964599608,125.00627114868163,128.86886618041993,0.0,0.0,130.47674026489258,138.41399449691556,122.53948603286959,8.644781649466069,3.9686271160114943
75,2020-03-02 00:00:00-05:00,123.64625549316406,-1,130.12763366699218,128.20652337843669,-1.7476031586562755,-0.40812622253319525,135.12103271484375,118.7541046142578,122.61669964599608,125.00627114868163,128.86886618041993,33.480400705505744,11.160133568501914,130.12763366699218,138.63082241309948,121.62444492088487,28.583588313700375,4.251594373053655
76,2020-03-03 00:00:00-05:00,119.73428344726562,1,129.52589263916016,127.39964338499182,-2.183365593485007,-0.7631740967235576,135.12103271484375,118.7541046142578,122.61669964599608,125.00627114868163,128.86886618041993,7.0913193516837,13.523906685729814,129.52589263916016,139.1671471783845,119.88463809993581,24.00897231499694,4.820627269612173
77,2020-03-04 00:00:00-05:00,126.70165252685548,-1,129.20978202819825,127.3331680651693,-1.944091727318181,-0.9993576228424824,135.12103271484375,118.7541046142578,122.61669964599608,125.00627114868163,128.86886618041993,61.229706694880534,33.93380891735666,129.20978202819825,138.78246798644042,119.63709606995609,40.9345947553458,4.786342979121083
78,2020-03-05 00:00:00-05:00,125.403564453125,1,128.7239086151123,127.14939629259365,-1.8380227414472472,-1.1670906465634354,134.71734619140625,118.7541046142578,122.52142962646484,124.85206289672851,128.61938790893555,51.22894257332633,39.849989539963524,128.7239086151123,138.0156191396311,119.43219809059349,40.41001988803568,4.645855262259406
79,2020-03-06 00:00:00-05:00,125.42121887207033,-1,128.2591022491455,126.98480796682952,-1.7325658018154542,-1.2801856776138392,133.3660888671875,118.7541046142578,122.20253289794921,124.33588259887695,127.78431088256835,52.069003322417664,54.84255086354151,128.2591022491455,137.21232592780365,119.3058785704874,40.378283238685434,4.476611839329062
80,2020-03-09 00:00:00-04:00,120.48490142822266,1,127.61943130493164,126.36576924886697,-2.023978812703561,-1.4289443046317836,133.3660888671875,118.7541046142578,122.20253289794921,124.33588259887695,127.78431088256835,13.517222230166883,38.93838937530362,127.61943130493164,136.88536310673578,118.35349950312751,35.92388415437452,4.632965900902066
81,2020-03-10 00:00:00-04:00,125.07682037353516,-1,127.21067161560059,126.24301221312108,-1.8629216396969213,-1.515739771644811,133.3660888671875,118.7541046142578,122.20253289794921,124.33588259887695,127.78431088256835,49.37931092012381,38.32184549090278,127.21067161560059,136.14576244710722,118.27558078409396,43.2027887132136,4.467545415753311
82,2020-03-11 00:00:00-04:00,116.38750457763672,0,126.36174240112305,125.30439243831304,-2.408672161490472,-1.6943262496139433,132.5763397216797,116.38750457763672,120.20806967163085,122.57163960266114,126.39220469665527,0.0,20.965511050096897,126.36174240112305,136.03055766367245,116.69292713857367,36.052259435084586,4.834407631274694
83,2020-03-12 00:00:00-04:00,110.74474334716795,1,125.27016258239746,123.91775919153733,-3.2589400227451506,-2.007249004240185,131.73399353027344,110.74474334716795,115.69820639038085,118.76263691711425,123.71609996032714,0.0,16.459770306707934,125.27016258239746,136.74550874475142,113.7948164200435,30.639073332242333,5.737673081176978
84,2020-03-13 00:00:00-04:00,118.5863265991211,-1,124.61453552246094,123.41000370654531,-3.2624259791536048,-2.258284399222869,131.73399353027344,110.74474334716795,115.69820639038085,118.76263691711425,123.71609996032714,46.15388760460622,15.384629201535406,124.61453552246094,136.0416080048784,113.18746304004347,41.28674971484932,5.713536241208734
85,2020-03-16 00:00:00-04:00,112.26359558105467,1,123.641015625,122.34844102792715,-3.732355901095403,-2.553098699597376,131.55848693847656,110.74474334716795,115.65678683471678,118.69559339904784,123.60763688659668,9.4142676903812,18.522718431662472,123.641015625,135.8078354448273,111.4741958051727,37.93056161818068,6.083409909913651
86,2020-03-17 00:00:00-04:00,120.61732482910156,-1,123.12861557006836,122.18357281851519,-3.3916062885150637,-2.720800217380914,131.55848693847656,110.74474334716795,115.65678683471678,118.69559339904784,123.60763688659668,61.87026178290835,39.146139025965255,123.12861557006836,134.8701353933442,111.38709574679251,45.62721381382528,5.870759911637922
87,2020-03-18 00:00:00-04:00,119.17796325683594,0,122.55302352905274,121.89732428883146,-3.200807301078555,-2.8168016341204423,131.55848693847656,110.74474334716795,115.65678683471678,118.69559339904784,123.60763688659668,52.849958690014454,41.37816272110134,122.55302352905274,133.85426309747493,111.25178396063055,47.33809597626257,5.650619784211099
88,2020-03-19 00:00:00-04:00,112.19294738769533,0,121.65318908691407,120.97309791729468,-3.5720537215531323,-2.96785205160698,131.55848693847656,110.74474334716795,115.65678683471678,118.69559339904784,123.60763688659668,9.075717760998945,41.26531274464058,121.65318908691407,133.25609125206452,110.05028692176361,45.4366670833881,5.801451082575224
89,2020-03-20 00:00:00-04:00,105.87023162841795,0,120.36877632141113,119.53472969930642,-4.326585322704318,-3.239598705826448,128.8474884033203,105.87023162841795,111.29286422729491,114.64754371643066,120.0701763153076,0.0,20.6418921503378,120.36877632141113,132.99683493931303,107.74071770350923,37.87786793481016,6.314029308950947
90,2020-03-23 00:00:00-04:00,98.1434555053711,1,118.83357467651368,117.4974654903602,-5.484817745698834,-3.6886425138009256,127.73482513427734,98.1434555053711,105.12701873779297,109.44735870361328,116.43092193603516,0.0,3.025239253666315,118.83357467651368,134.2738623829251,103.39328697010225,36.004580682855284,7.720143853205712
91,2020-03-24 00:00:00-04:00,105.2432632446289,0,117.70899658203125,116.33039860981437,-5.763393325873977,-4.103592676215536,126.87825775146484,98.1434555053711,104.92486883544922,109.1201499633789,115.90156329345703,26.027822163474283,8.675940721158094,117.70899658203125,133.68649779277388,101.73149537128862,36.11427023190591,7.988750605371318
92,2020-03-25 00:00:00-04:00,105.4375228881836,0,116.63695983886718,115.29298187442096,-5.900474355005414,-4.462969011973512,126.70165252685548,98.1434555053711,104.88319000244141,109.05268676757814,115.79242126464845,26.73997601913769,17.589266060870656,116.63695983886718,132.8987073277522,100.37521234998218,36.8927215081778,8.130873744442503
93,2020-03-26 00:00:00-04:00,111.76908111572266,-1,116.08283805847168,114.95737227835446,-5.43555058070352,-4.657485325719514,126.70165252685548,98.1434555053711,104.88319000244141,109.05268676757814,115.79242126464845,50.59013486449815,34.45264434903671,116.08283805847168,132.20765094944522,99.95802516749814,41.72375525841131,8.062406445486769
94,2020-03-27 00:00:00-04:00,108.7578353881836,1,115.58302459716796,114.36694019357628,-5.249563800405099,-4.775901020656631,126.70165252685548,98.1434555053711,104.88319000244141,109.05268676757814,115.79242126464845,39.40978015472167,38.91329701278584,115.58302459716796,131.97666447646878,99.18938471786713,42.720880633789015,8.196819939650416
95,2020-03-30 00:00:00-04:00,117.45600128173828,-1,115.27351188659668,114.66113648768695,-4.350152789569734,-4.690751374439252,126.70165252685548,98.1434555053711,104.88319000244141,109.05268676757814,115.79242126464845,85.93333661495845,58.644417211392756,115.27351188659668,131.2547223812709,99.29230139192246,45.499110164099655,7.99060524733711
96,2020-03-31 00:00:00-04:00,115.79586791992188,0,115.07659111022949,114.7692061478998,-3.7283439433955152,-4.498269888230505,126.70165252685548,98.1434555053711,104.88319000244141,109.05268676757814,115.79242126464845,78.54638718536712,67.96316798501574,115.07659111022949,130.92285574875538,99.23032647170359,49.61893736857007,7.923132319262949
